"","X","rowID","filePath","pdfPageNumber","scrapedTableNumber","pdfTableNumber","genus","species","seedType","seedSource","medium","pregermTreatment","pregermTreatmentHotWater","pretreatment","stratification","warmStratificationDuration","coldStratificationDuration","photoperiod","tempDay","tempNight","darkRange","testDuration","samples","genusID","pretreatmentFeces","pretreatmentChill","pretreatmentChillDuration","pretreatmentScarifType","pretreatmentScarifTypeGen","responseType","responseValue"
"3847",385,385,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","ilicifolia",NA,NA,"Sand/perlite",NA,NA,NA,NA,NA,"60-120",NA,"30","20",NA,"36 to 81","12",35,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"3848",385,385,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","ilicifolia",NA,NA,"Sand/perlite",NA,NA,NA,NA,NA,"60-120",NA,"30","20",NA,"36 to 81","12",35,NA,"N",NA,NA,NA,"germCapacity",NA
"3849",385,385,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","ilicifolia",NA,NA,"Sand/perlite",NA,NA,NA,NA,NA,"60-120",NA,"30","20",NA,"36 to 81","12",35,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"3850",385,385,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","ilicifolia",NA,NA,"Sand/perlite",NA,NA,NA,NA,NA,"60-120",NA,"30","20",NA,"36 to 81","12",35,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"3851",386,386,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","imbricaria",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-60",NA,"24","16",NA,"30","2",35,NA,"N",NA,NA,NA,"germTime",NA
"3852",386,386,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","imbricaria",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-60",NA,"24","16",NA,"30","2",35,NA,"N",NA,NA,NA,"germPercentTotal","28 to 66"
"3853",386,386,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","imbricaria",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-60",NA,"24","16",NA,"30","2",35,NA,"N",NA,NA,NA,"germPercentAvg",NA
"3854",386,386,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","imbricaria",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-60",NA,"24","16",NA,"30","2",35,NA,"N",NA,NA,NA,"germRate",NA
"3855",386,386,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","imbricaria",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-60",NA,"24","16",NA,"30","2",35,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"3856",386,386,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","imbricaria",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-60",NA,"24","16",NA,"30","2",35,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"3857",386,386,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","imbricaria",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-60",NA,"24","16",NA,"30","2",35,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"3858",386,386,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","imbricaria",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-60",NA,"24","16",NA,"30","2",35,NA,"N",NA,NA,NA,"germCapacity",NA
"3859",386,386,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","imbricaria",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-60",NA,"24","16",NA,"30","2",35,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"3860",386,386,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","imbricaria",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-60",NA,"24","16",NA,"30","2",35,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"3861",387,387,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","kelloggii",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-45",NA,"30","21",NA,"30 to 40",NA,35,NA,"N",NA,NA,NA,"germTime",NA
"3862",387,387,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","kelloggii",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-45",NA,"30","21",NA,"30 to 40",NA,35,NA,"N",NA,NA,NA,"germPercentTotal","95"
"3863",387,387,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","kelloggii",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-45",NA,"30","21",NA,"30 to 40",NA,35,NA,"N",NA,NA,NA,"germPercentAvg",NA
"3864",387,387,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","kelloggii",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-45",NA,"30","21",NA,"30 to 40",NA,35,NA,"N",NA,NA,NA,"germRate",NA
"3865",387,387,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","kelloggii",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-45",NA,"30","21",NA,"30 to 40",NA,35,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"3866",387,387,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","kelloggii",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-45",NA,"30","21",NA,"30 to 40",NA,35,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"3867",387,387,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","kelloggii",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-45",NA,"30","21",NA,"30 to 40",NA,35,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"3868",387,387,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","kelloggii",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-45",NA,"30","21",NA,"30 to 40",NA,35,NA,"N",NA,NA,NA,"germCapacity",NA
"3869",387,387,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","kelloggii",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-45",NA,"30","21",NA,"30 to 40",NA,35,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"3870",387,387,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","kelloggii",NA,NA,"Sand",NA,NA,NA,NA,NA,"30-45",NA,"30","21",NA,"30 to 40",NA,35,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"3871",388,388,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laevis",NA,NA,"Sand",NA,NA,NA,NA,NA,"60-90",NA,"27","23",NA,"7","2",35,NA,"N",NA,NA,NA,"germTime",NA
"3872",388,388,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laevis",NA,NA,"Sand",NA,NA,NA,NA,NA,"60-90",NA,"27","23",NA,"7","2",35,NA,"N",NA,NA,NA,"germPercentTotal","82"
"3873",388,388,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laevis",NA,NA,"Sand",NA,NA,NA,NA,NA,"60-90",NA,"27","23",NA,"7","2",35,NA,"N",NA,NA,NA,"germPercentAvg",NA
"3874",388,388,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laevis",NA,NA,"Sand",NA,NA,NA,NA,NA,"60-90",NA,"27","23",NA,"7","2",35,NA,"N",NA,NA,NA,"germRate",NA
"3875",388,388,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laevis",NA,NA,"Sand",NA,NA,NA,NA,NA,"60-90",NA,"27","23",NA,"7","2",35,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"3876",388,388,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laevis",NA,NA,"Sand",NA,NA,NA,NA,NA,"60-90",NA,"27","23",NA,"7","2",35,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"3877",388,388,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laevis",NA,NA,"Sand",NA,NA,NA,NA,NA,"60-90",NA,"27","23",NA,"7","2",35,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"3878",388,388,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laevis",NA,NA,"Sand",NA,NA,NA,NA,NA,"60-90",NA,"27","23",NA,"7","2",35,NA,"N",NA,NA,NA,"germCapacity",NA
"3879",388,388,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laevis",NA,NA,"Sand",NA,NA,NA,NA,NA,"60-90",NA,"27","23",NA,"7","2",35,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"3880",388,388,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laevis",NA,NA,"Sand",NA,NA,NA,NA,NA,"60-90",NA,"27","23",NA,"7","2",35,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"3881",389,389,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Soil",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"108",NA,35,NA,"N",NA,NA,NA,"germTime",NA
"3882",389,389,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Soil",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"108",NA,35,NA,"N",NA,NA,NA,"germPercentTotal","50"
"3883",389,389,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Soil",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"108",NA,35,NA,"N",NA,NA,NA,"germPercentAvg",NA
"3884",389,389,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Soil",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"108",NA,35,NA,"N",NA,NA,NA,"germRate",NA
"3885",389,389,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Soil",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"108",NA,35,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"3886",389,389,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Soil",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"108",NA,35,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"3887",389,389,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Soil",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"108",NA,35,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"3888",389,389,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Soil",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"108",NA,35,NA,"N",NA,NA,NA,"germCapacity",NA
"3889",389,389,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Soil",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"108",NA,35,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"3890",389,389,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Soil",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"108",NA,35,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"3891",390,390,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Sand",NA,NA,NA,NA,NA,"14-90",NA,"27","23",NA,"30 to 90","6",35,NA,"N",NA,NA,NA,"germTime",NA
"3892",390,390,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Sand",NA,NA,NA,NA,NA,"14-90",NA,"27","23",NA,"30 to 90","6",35,NA,"N",NA,NA,NA,"germPercentTotal","45 to 92"
"3893",390,390,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Sand",NA,NA,NA,NA,NA,"14-90",NA,"27","23",NA,"30 to 90","6",35,NA,"N",NA,NA,NA,"germPercentAvg",NA
"3894",390,390,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Sand",NA,NA,NA,NA,NA,"14-90",NA,"27","23",NA,"30 to 90","6",35,NA,"N",NA,NA,NA,"germRate",NA
"3895",390,390,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Sand",NA,NA,NA,NA,NA,"14-90",NA,"27","23",NA,"30 to 90","6",35,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"3896",390,390,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Sand",NA,NA,NA,NA,NA,"14-90",NA,"27","23",NA,"30 to 90","6",35,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"3897",390,390,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Sand",NA,NA,NA,NA,NA,"14-90",NA,"27","23",NA,"30 to 90","6",35,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"3898",390,390,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Sand",NA,NA,NA,NA,NA,"14-90",NA,"27","23",NA,"30 to 90","6",35,NA,"N",NA,NA,NA,"germCapacity",NA
"3899",390,390,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Sand",NA,NA,NA,NA,NA,"14-90",NA,"27","23",NA,"30 to 90","6",35,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"3900",390,390,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","laurifolia",NA,NA,"Sand",NA,NA,NA,NA,NA,"14-90",NA,"27","23",NA,"30 to 90","6",35,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"3901",391,391,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"0",NA,"21 to 35","10 to 16",NA,"160",NA,35,NA,"N",NA,NA,NA,"germTime","100"
"3902",391,391,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"0",NA,"21 to 35","10 to 16",NA,"160",NA,35,NA,"N",NA,NA,NA,"germPercentTotal","84"
"3903",391,391,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"0",NA,"21 to 35","10 to 16",NA,"160",NA,35,NA,"N",NA,NA,NA,"germPercentAvg","82"
"3904",391,391,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"0",NA,"21 to 35","10 to 16",NA,"160",NA,35,NA,"N",NA,NA,NA,"germRate",NA
"3905",391,391,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"0",NA,"21 to 35","10 to 16",NA,"160",NA,35,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"3906",391,391,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"0",NA,"21 to 35","10 to 16",NA,"160",NA,35,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"3907",391,391,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"0",NA,"21 to 35","10 to 16",NA,"160",NA,35,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"3908",391,391,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"0",NA,"21 to 35","10 to 16",NA,"160",NA,35,NA,"N",NA,NA,NA,"germCapacity",NA
"3909",391,391,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"0",NA,"21 to 35","10 to 16",NA,"160",NA,35,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"3910",391,391,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"0",NA,"21 to 35","10 to 16",NA,"160",NA,35,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"3911",392,392,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"42",NA,"27","23",NA,"128","4",35,NA,"N",NA,NA,NA,"germTime",NA
"3912",392,392,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"42",NA,"27","23",NA,"128","4",35,NA,"N",NA,NA,NA,"germPercentTotal","82"
"3913",392,392,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"42",NA,"27","23",NA,"128","4",35,NA,"N",NA,NA,NA,"germPercentAvg",NA
"3914",392,392,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"42",NA,"27","23",NA,"128","4",35,NA,"N",NA,NA,NA,"germRate",NA
"3915",392,392,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"42",NA,"27","23",NA,"128","4",35,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"3916",392,392,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",936,1,4,"Quercus","lyrata",NA,NA,"Sand",NA,NA,NA,NA,NA,"42",NA,"27","23",NA,"128","4",35,NA,"N",NA,NA,NA,"germEnergyPercent",NA
