datasetID,study,entered.by,genus,species,variety,crop,woody,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,15,Y,manual with needle at the cotyledon end.,Y,distilled water,300,,germination (arcsin),46,LSD,12,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,15,Y,manual with needle at the cotyledon end.,Y,distilled water,300,,germination (arcsin),46,LSD,12,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,15,Y,manual with needle at the cotyledon end.,Y,distilled water,300,,germination (arcsin),32,LSD,12,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,15,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germination (arcsin),49,LSD,12,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,30,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germination (arcsin),53,LSD,12,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,60,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germination (arcsin),37,LSD,12,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,90,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germination (arcsin),29,LSD,12,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,15,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germination (arcsin),36,LSD,12,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,30,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germination (arcsin),48,LSD,12,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,60,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germination (arcsin),47,LSD,12,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,90,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germination (arcsin),30,LSD,12,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,15,Y,manual with needle at the cotyledon end.,Y,distilled water,300,,germ.rate ((l/t50),0.4,LSD,0.21,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,30,Y,manual with needle at the cotyledon end.,Y,distilled water,300,,germ.rate ((l/t50),0.47,LSD,0.21,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,60,Y,manual with needle at the cotyledon end.,Y,distilled water,300,,germ.rate ((l/t50),0.53,LSD,0.21,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,90,Y,manual with needle at the cotyledon end.,Y,distilled water,300,,germ.rate ((l/t50),0.6,LSD,0.21,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,15,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germ.rate ((l/t50),0.3,LSD,0.21,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,30,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germ.rate ((l/t50),0.47,LSD,0.21,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,60,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germ.rate ((l/t50),0.6,LSD,0.21,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,90,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germ.rate ((l/t50),0.4,LSD,0.21,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,15,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germ.rate ((l/t50),0.32,LSD,0.21,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,30,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germ.rate ((l/t50),0.33,LSD,0.21,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,60,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germ.rate ((l/t50),0.27,LSD,0.21,4,20,30,,Table 2,
rehman00,exp2,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,90,Y,manual with needle at the cotyledon end.,Y,GA3,300,,germ.rate ((l/t50),0.45,LSD,0.21,4,20,30,,Table 2,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,15,22,NA,0,NA,NA,15,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germination (arcsin),0,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,30,22,NA,0,NA,NA,30,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germination (arcsin),24,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,60,22,NA,0,NA,NA,60,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germination (arcsin),19,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,90,22,NA,0,NA,NA,90,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germination (arcsin),27,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,15,22,NA,0,GA3,100.1142303,15,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),0,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,30,22,NA,0,GA3,100.1142303,30,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),25,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,60,22,NA,0,GA3,100.1142303,60,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),27,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,90,22,NA,0,GA3,100.1142303,90,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),24,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,15,22,NA,0,GA3,300.3426909,15,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),0,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,30,22,NA,0,GA3,300.3426909,30,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),0,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,60,22,NA,0,GA3,300.3426909,60,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),23,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,90,22,NA,0,GA3,300.3426909,90,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),23,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,15,22,NA,0,NA,NA,15,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germ.rate ((l/t50),0,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,30,22,NA,0,NA,NA,30,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germ.rate ((l/t50),0.21,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,60,22,NA,0,NA,NA,60,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germ.rate ((l/t50),0.11,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,90,22,NA,0,NA,NA,90,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germ.rate ((l/t50),0.33,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,15,22,NA,0,GA3,100.1142303,15,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,30,22,NA,0,GA3,100.1142303,30,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.42,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,60,22,NA,0,GA3,100.1142303,60,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.43,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,90,22,NA,0,GA3,100.1142303,90,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.41,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,15,22,NA,0,GA3,300.3426909,15,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,30,22,NA,0,GA3,300.3426909,30,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,60,22,NA,0,GA3,300.3426909,60,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.15,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,moist chilling,4,90,22,NA,0,GA3,300.3426909,90,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.19,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,15,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germination (arcsin),23,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,15,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germination (arcsin),49,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,15,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germination (arcsin),42,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,15,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germination (arcsin),36,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,15,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),44,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,30,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),49,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,60,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),41,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,90,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),35,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,15,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),32,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,30,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),52,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,60,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),40,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,90,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),29,LSD,8,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,15,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germ.rate ((l/t50),0.12,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,30,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germ.rate ((l/t50),0.41,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,60,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germ.rate ((l/t50),0.37,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,NA,NA,90,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germ.rate ((l/t50),0.56,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,15,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.4,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,30,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.6,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,60,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.56,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,100.1142303,90,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.4,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,15,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.41,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,30,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.53,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,60,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.6,LSD,0.19,4,20,30,,Table 3,
rehman00,exp3,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,dry,NA,NA,25,moist chilling,4,90,22,soaking-drying,0,GA3,300.3426909,90,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germ.rate ((l/t50),0.67,LSD,0.19,4,20,30,,Table 3,
rehman00,exp4,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,dry chilling,4,15,22,NA,0,NA,NA,15,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germination (arcsin),54,LSD,8,4,20,30,,Table 4,
rehman00,exp4,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,dry chilling,4,30,22,NA,0,NA,NA,30,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germination (arcsin),55,LSD,8,4,20,30,,Table 4,
rehman00,exp4,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,dry chilling,4,60,22,NA,0,NA,NA,60,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germination (arcsin),51,LSD,8,4,20,30,,Table 4,
rehman00,exp4,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,dry chilling,4,90,22,NA,0,NA,NA,90,Y,manual with needle at the cotyledon end.,Y,distilled water,1440,,germination (arcsin),44,LSD,8,4,20,30,,Table 4,
rehman00,exp4,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,dry chilling,4,15,22,NA,0,GA3,100.1142303,15,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),57,LSD,8,4,20,30,,Table 4,
rehman00,exp4,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,dry chilling,4,30,22,NA,0,GA3,100.1142303,30,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),53,LSD,8,4,20,30,,Table 4,
rehman00,exp4,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,dry chilling,4,60,22,NA,0,GA3,100.1142303,60,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),51,LSD,8,4,20,30,,Table 4,
rehman00,exp4,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,dry chilling,4,90,22,NA,0,GA3,100.1142303,90,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),44,LSD,8,4,20,30,,Table 4,
rehman00,exp4,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,dry chilling,4,15,22,NA,0,GA3,300.3426909,15,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),56,LSD,8,4,20,30,,Table 4,
rehman00,exp4,DM,Koelreuteria,paniculata,NA,N,Y,"Taegu, South Korea",NA,NA,NA,Asia,NA,NA,NA,NA,NA,NA,NA,dry chilling,4,30,22,NA,0,GA3,300.3426909,30,Y,manual with needle at the cotyledon end.,Y,GA3,1440,,germination (arcsin),46,LSD,8,4,20,30,,Table 4,
