"","speciesID","filePath","pdfPageNumber","scrapedTableNumber","pdfTableNumber","genus","species","seed.type","source.population","medium","pretreatment.duration","pretreatment.hotwater","pretreatment","stratification.temp","warm.stratification.duration","cold.stratification.duration","photoperiod","tempDay","tempNight","germ.duration","samples","genusID","pretreatmentFeces","chilling","chill.duration","scarifType","scarifTypeGen","responseVar","responseValue","pretreatmentMin","pretreatmentMax","cold.strat.dur.Min","cold.strat.dur.Max","photoperiodMin","photoperiodMax","tempDayMin","tempDayMax","tempNightMin","tempNightMax","germ.dur.Min","germ.dur.Max","samplesMin","samplesMax","chill.dur.Min","chill.dur.Max","responseValueMin","responseValueMax","responseValueAvg","pretreatmentAvg","cold.strat.dur.Avg","photoperiodAvg","tempDayAvg","tempNightAvg","germ.dur.Avg","samplesAvg","chill.dur.Avg","chill.dur.Avg.comb","chill.dur.Min.comb","chill.dur.Max.comb","responseVarClean","latbi","X","chill.duraton"
"3246","326","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","cynosbati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 150","19","33",NA,"N",NA,NA,NA,"percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",150,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",19,NA,NA,NA,NA,"percent.germ.energy","Ribes_cynosbati","3256",NA
"3247","326","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","cynosbati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 150","19","33",NA,"N",NA,NA,NA,"mean.germ.capacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",150,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",19,NA,NA,NA,NA,"perc.standard","Ribes_cynosbati","3257",NA
"3248","326","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","cynosbati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 150","19","33",NA,"N",NA,NA,NA,"germ.capacity","72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",150,19,NA,NA,NA,72,NA,72,NA,NA,NA,NA,NA,"120",19,NA,NA,NA,NA,"perc.standard","Ribes_cynosbati","3258",NA
"3249","326","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","cynosbati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 150","19","33",NA,"N",NA,NA,NA,"percent.germ.15degC.incubated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",150,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",19,NA,NA,NA,NA,"perc.standard","Ribes_cynosbati","3259",NA
"3250","326","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","cynosbati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 150","19","33",NA,"N",NA,NA,NA,"percent.germ.20degC.incubated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",150,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",19,NA,NA,NA,NA,"percent.germ.20degC.incubated","Ribes_cynosbati","3260",NA
"3251","327","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP","116","33",NA,"N",NA,NA,NA,"mgt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",116,NA,NA,NA,NA,"mgt","Ribes_hudsonianum","3261",NA
"3252","327","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP","116","33",NA,"N",NA,NA,NA,"percent.germ.total","57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",NA,116,NA,NA,NA,57,NA,57,NA,NA,NA,NA,NA,"NP",116,NA,NA,NA,NA,"perc.standard","Ribes_hudsonianum","3262",NA
"3253","327","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP","116","33",NA,"N",NA,NA,NA,"percent.germ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",116,NA,NA,NA,NA,"perc.standard","Ribes_hudsonianum","3263",NA
"3254","327","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP","116","33",NA,"N",NA,NA,NA,"germ.rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",116,NA,NA,NA,NA,"germ.rate","Ribes_hudsonianum","3264",NA
"3255","327","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP","116","33",NA,"N",NA,NA,NA,"mean.percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",116,NA,NA,NA,NA,"percent.germ.energy","Ribes_hudsonianum","3265",NA
"3256","327","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP","116","33",NA,"N",NA,NA,NA,"percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",116,NA,NA,NA,NA,"percent.germ.energy","Ribes_hudsonianum","3266",NA
"3257","327","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP","116","33",NA,"N",NA,NA,NA,"mean.germ.capacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",116,NA,NA,NA,NA,"perc.standard","Ribes_hudsonianum","3267",NA
"3258","327","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP","116","33",NA,"N",NA,NA,NA,"germ.capacity","85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",NA,116,NA,NA,NA,85,NA,85,NA,NA,NA,NA,NA,"NP",116,NA,NA,NA,NA,"perc.standard","Ribes_hudsonianum","3268",NA
"3259","327","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP","116","33",NA,"N",NA,NA,NA,"percent.germ.15degC.incubated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",116,NA,NA,NA,NA,"perc.standard","Ribes_hudsonianum","3269",NA
"3260","327","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP","116","33",NA,"N",NA,NA,NA,"percent.germ.20degC.incubated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NP",116,NA,NA,NA,NA,"percent.germ.20degC.incubated","Ribes_hudsonianum","3270",NA
"3261","328","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 120","42","33",NA,"N",NA,NA,NA,"mgt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",120,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105",42,NA,NA,NA,NA,"mgt","Ribes_hudsonianum","3271",NA
"3262","328","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 120","42","33",NA,"N",NA,NA,NA,"percent.germ.total","69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",120,42,NA,NA,NA,69,NA,69,NA,NA,NA,NA,NA,"105",42,NA,NA,NA,NA,"perc.standard","Ribes_hudsonianum","3272",NA
"3263","328","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 120","42","33",NA,"N",NA,NA,NA,"percent.germ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",120,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105",42,NA,NA,NA,NA,"perc.standard","Ribes_hudsonianum","3273",NA
"3264","328","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 120","42","33",NA,"N",NA,NA,NA,"germ.rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",120,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105",42,NA,NA,NA,NA,"germ.rate","Ribes_hudsonianum","3274",NA
"3265","328","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 120","42","33",NA,"N",NA,NA,NA,"mean.percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",120,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105",42,NA,NA,NA,NA,"percent.germ.energy","Ribes_hudsonianum","3275",NA
"3266","328","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 120","42","33",NA,"N",NA,NA,NA,"percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",120,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105",42,NA,NA,NA,NA,"percent.germ.energy","Ribes_hudsonianum","3276",NA
"3267","328","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 120","42","33",NA,"N",NA,NA,NA,"mean.germ.capacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",120,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105",42,NA,NA,NA,NA,"perc.standard","Ribes_hudsonianum","3277",NA
"3268","328","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 120","42","33",NA,"N",NA,NA,NA,"germ.capacity","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",120,42,NA,NA,NA,76,NA,76,NA,NA,NA,NA,NA,"105",42,NA,NA,NA,NA,"perc.standard","Ribes_hudsonianum","3278",NA
"3269","328","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 120","42","33",NA,"N",NA,NA,NA,"percent.germ.15degC.incubated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",120,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105",42,NA,NA,NA,NA,"perc.standard","Ribes_hudsonianum","3279",NA
"3270","328","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","hudsonianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 to 120","42","33",NA,"N",NA,NA,NA,"percent.germ.20degC.incubated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",120,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105",42,NA,NA,NA,NA,"percent.germ.20degC.incubated","Ribes_hudsonianum","3280",NA
"3271","329","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","inerme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","54","33",NA,"N",NA,NA,NA,"mgt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",54,NA,NA,NA,NA,"mgt","Ribes_inerme","3281",NA
"3272","329","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","inerme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","54","33",NA,"N",NA,NA,NA,"percent.germ.total","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,54,NA,NA,NA,60,NA,60,NA,NA,NA,NA,NA,"160",54,NA,NA,NA,NA,"perc.standard","Ribes_inerme","3282",NA
"3273","329","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","inerme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","54","33",NA,"N",NA,NA,NA,"percent.germ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",54,NA,NA,NA,NA,"perc.standard","Ribes_inerme","3283",NA
"3274","329","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","inerme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","54","33",NA,"N",NA,NA,NA,"germ.rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",54,NA,NA,NA,NA,"germ.rate","Ribes_inerme","3284",NA
"3275","329","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","inerme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","54","33",NA,"N",NA,NA,NA,"mean.percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",54,NA,NA,NA,NA,"percent.germ.energy","Ribes_inerme","3285",NA
"3276","329","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","inerme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","54","33",NA,"N",NA,NA,NA,"percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",54,NA,NA,NA,NA,"percent.germ.energy","Ribes_inerme","3286",NA
"3277","329","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","inerme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","54","33",NA,"N",NA,NA,NA,"mean.germ.capacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",54,NA,NA,NA,NA,"perc.standard","Ribes_inerme","3287",NA
"3278","329","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","inerme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","54","33",NA,"N",NA,NA,NA,"germ.capacity","74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,54,NA,NA,NA,74,NA,74,NA,NA,NA,NA,NA,"160",54,NA,NA,NA,NA,"perc.standard","Ribes_inerme","3288",NA
"3279","329","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","inerme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","54","33",NA,"N",NA,NA,NA,"percent.germ.15degC.incubated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",54,NA,NA,NA,NA,"perc.standard","Ribes_inerme","3289",NA
"3280","329","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","inerme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","54","33",NA,"N",NA,NA,NA,"percent.germ.20degC.incubated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",54,NA,NA,NA,NA,"percent.germ.20degC.incubated","Ribes_inerme","3290",NA
"3281","330","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","lacustre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","64","33",NA,"N",NA,NA,NA,"mgt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",64,NA,NA,NA,NA,"mgt","Ribes_lacustre","3291",NA
"3282","330","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","lacustre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","64","33",NA,"N",NA,NA,NA,"percent.germ.total","48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,64,NA,NA,NA,48,NA,48,NA,NA,NA,NA,NA,"160",64,NA,NA,NA,NA,"perc.standard","Ribes_lacustre","3292",NA
"3283","330","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","lacustre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","64","33",NA,"N",NA,NA,NA,"percent.germ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",64,NA,NA,NA,NA,"perc.standard","Ribes_lacustre","3293",NA
"3284","330","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","lacustre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","64","33",NA,"N",NA,NA,NA,"germ.rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",64,NA,NA,NA,NA,"germ.rate","Ribes_lacustre","3294",NA
"3285","330","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","lacustre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","64","33",NA,"N",NA,NA,NA,"mean.percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",64,NA,NA,NA,NA,"percent.germ.energy","Ribes_lacustre","3295",NA
"3286","330","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","lacustre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","64","33",NA,"N",NA,NA,NA,"percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",64,NA,NA,NA,NA,"percent.germ.energy","Ribes_lacustre","3296",NA
"3287","330","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","lacustre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","64","33",NA,"N",NA,NA,NA,"mean.germ.capacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",64,NA,NA,NA,NA,"perc.standard","Ribes_lacustre","3297",NA
"3288","330","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","lacustre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","64","33",NA,"N",NA,NA,NA,"germ.capacity","61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,64,NA,NA,NA,61,NA,61,NA,NA,NA,NA,NA,"160",64,NA,NA,NA,NA,"perc.standard","Ribes_lacustre","3298",NA
"3289","330","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","lacustre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","64","33",NA,"N",NA,NA,NA,"percent.germ.15degC.incubated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",64,NA,NA,NA,NA,"perc.standard","Ribes_lacustre","3299",NA
"3290","330","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-61-70.zip (Unzipped Files)\germination_germination_table-1.csv","966","1","6","Ribes","lacustre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 to 200","64","33",NA,"N",NA,NA,NA,"percent.germ.20degC.incubated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",200,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",64,NA,NA,NA,NA,"percent.germ.20degC.incubated","Ribes_lacustre","3300",NA
