datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,10.01,mean standard error,0.048,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,14,mean standard error,0.4,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,13.989,mean standard error,0.623,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,13.845,mean standard error,0.336,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,13.797,mean standard error,0.192,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,14.18,mean standard error,0.527,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,14.18,mean standard error,0.383,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,14.133,mean standard error,0.576,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,13.509,mean standard error,0.383,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,14.852,mean standard error,0.815,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,24.7,mean standard error,0.8,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,25.446,mean standard error,1.582,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,25.686,mean standard error,1.486,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,23.193,mean standard error,1.007,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,25.015,mean standard error,0.672,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,24.919,mean standard error,0.48,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,25.59,mean standard error,1.103,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,24.056,mean standard error,0.767,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moisutre controlled,5,"3,5",4,desiccation,15,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,24.295,mean standard error,0.431,4,5,NA,NA,Figure 2,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,0,NA,4,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,6.323,mean standard error,3.891,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,60,NA,4,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,11.442,mean standard error,7.167,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,120,NA,4,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,44.411,mean standard error,10.034,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,180,NA,4,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,63.865,mean standard error,6.553,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,240,NA,4,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,63.66,mean standard error,7.781,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,300,NA,4,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,62.432,mean standard error,10.034,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,365,NA,4,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,80.862,mean standard error,10.239,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,60,NA,5,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,42.568,mean standard error,3.686,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,120,NA,6,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,29.872,mean standard error,2.457,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,180,NA,7,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,15.538,mean standard error,1.639,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,240,NA,8,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,19.838,mean standard error,4.3,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,300,NA,9,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,19.224,mean standard error,2.663,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,365,NA,10,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,12.261,mean standard error,2.048,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,0,NA,11,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,27.159,mean standard error,1.843,NA,NA,NA,NA,Figure 3,respvar moisture content in percentage levels,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,60,NA,12,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,26.544,mean standard error,0.819,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,120,NA,13,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,27.773,mean standard error,0.819,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,180,NA,14,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,27.159,mean standard error,0.819,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,240,NA,15,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,33.097,mean standard error,2.252,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,300,NA,16,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,28.592,mean standard error,1.024,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,wet,365,NA,17,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,28.592,mean standard error,1.024,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,0,NA,18,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,0,mean standard error,1.64,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,30,NA,19,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,0.642,mean standard error,1.331,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,60,NA,20,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,6.347,mean standard error,4.374,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,90,NA,21,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,24.414,mean standard error,10.65,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,120,NA,22,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,49.136,mean standard error,7.607,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,150,NA,23,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,54.461,mean standard error,7.226,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,180,NA,24,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,63.78,mean standard error,3.994,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,210,NA,25,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,82.227,mean standard error,5.325,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,240,NA,26,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,79.184,mean standard error,3.043,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,270,NA,27,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,84.319,mean standard error,4.755,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,300,NA,28,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,82.797,mean standard error,11.6,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,330,NA,29,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,90.784,mean standard error,4.374,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,365,NA,30,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,90.024,mean standard error,11.411,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,545,NA,31,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,81.846,mean standard error,7.607,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,725,NA,32,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,80.895,mean standard error,8.557,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,635,NA,33,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,72.147,mean standard error,2.852,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,730,NA,34,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,per.germ,54.461,mean standard error,5.515,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,90,NA,35,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,39.185,mean standard error,6.835,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,120,NA,36,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,30.641,mean standard error,5.886,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,150,NA,37,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,25.894,mean standard error,1.519,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,180,NA,38,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,23.236,mean standard error,1.899,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,210,NA,39,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,18.299,mean standard error,3.038,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,240,NA,40,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,16.4,mean standard error,1.139,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,270,NA,41,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,14.502,mean standard error,1.33,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,300,NA,42,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,14.502,mean standard error,2.279,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,330,NA,43,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,11.464,mean standard error,1.519,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,365,NA,44,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,9.565,mean standard error,1.139,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,545,NA,45,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,8.995,mean standard error,0.949,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,725,NA,46,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,14.881,mean standard error,1.139,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,635,NA,47,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,8.995,mean standard error,0.949,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,730,NA,48,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,mgt,12.413,mean standard error,1.899,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,0,NA,49,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,25.827,mean standard error,1.145,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,30,NA,50,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,28.688,mean standard error,1.526,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,60,NA,51,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,31.359,mean standard error,1.526,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,90,NA,52,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,31.932,mean standard error,1.908,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,120,NA,53,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,30.787,mean standard error,5.914,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,150,NA,54,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,30.787,mean standard error,1.908,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,180,NA,55,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,30.978,mean standard error,1.336,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,210,NA,56,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,31.741,mean standard error,2.099,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,240,NA,57,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,30.596,mean standard error,0.954,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,270,NA,58,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,30.024,mean standard error,2.671,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,300,NA,59,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,29.452,mean standard error,2.29,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,330,NA,60,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,31.359,mean standard error,1.907,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,365,NA,61,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,32.122,mean standard error,0.953,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,545,NA,62,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,32.504,mean standard error,2.671,NA,NA,NA,NA,Figure 3,,
yang08,exp3,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,wet,725,NA,63,stratification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,29.833,mean standard error,1.145,NA,NA,NA,NA,Figure 3,,
